userID,movieID,originalTitle,rating,review date
ur4579834,tt0431339,Punk Rock Zombie Kung Fu Catfight,10,14 January 2005
ur4266247,tt0027661,Gay Love,10,13 January 2005
ur4578636,tt0127277,Shadowed Love,10,14 January 2005
ur4035289,tt0376181,The Shadow Dancer,10,14 January 2005
ur4584375,tt0396041,Gory Gory Hallelujah,10,14 January 2005
ur4577728,tt0336946,Off,9,14 January 2005
ur4002033,tt0431607,Alter Egos,9,14 January 2005
ur4537950,tt0153015,The Things You Do for Love: Against the Odds,9,14 January 2005
ur4583967,tt0082790,Nach Mitternacht,7,14 January 2005
ur1321404,tt0396011,Face of the Enemy,10,14 January 2005
ur2216055,tt0435644,Flowers,10,15 January 2005
ur4216776,tt0441005,Focused Digizine #1,10,15 January 2005
ur4583492,tt0179952,Lucignolo,3,15 January 2005
ur3410882,tt0438203,Macy's Thanksgiving Day Parade,10,15 January 2005
ur4588494,tt0062080,Operazione San Gennaro,7,15 January 2005
ur4585395,tt0040891,Totò al giro d'Italia,8,15 January 2005
ur4580889,tt0401277,Bolero,9,16 January 2005
ur4542906,tt0403981,Diary of a Pirate,10,16 January 2005
ur0415589,tt0439130,The Beauty Academy of Kabul,8,16 January 2005
ur4334578,tt0078799,"Artista, dolarii si Ardelenii",8,15 January 2005
ur4240281,tt0440748,Reverse of the Curse of the Bambino,8,16 January 2005
ur4590409,tt0427587,Nappy,10,15 January 2005
ur3255588,tt0339291,A Series of Unfortunate Events,7,13 January 2005
ur4515719,tt0112778,Sai yau gei: Yut gwong bou haap,9,13 January 2005
ur4515719,tt0286112,Siu Lam juk kau,10,13 January 2005
ur3757197,tt0056172,Lawrence of Arabia,10,13 January 2005
ur1307127,tt0340883,Open House,1,13 January 2005
ur2805508,tt0040751,Ruthless,10,13 January 2005
ur2326753,tt0040947,Walk a Crooked Mile,9,16 January 2005
ur4589206,tt0041584,Law of the West,9,16 January 2005
ur4427312,tt0428215,Alone Across Australia,10,16 January 2005
ur4595039,tt0261387,I vespri siciliani,8,16 January 2005
ur3048655,tt0338188,The Missing,5,17 January 2005
ur4307899,tt0376541,Closer,10,17 January 2005
ur1162550,tt0067696,Sette orchidee macchiate di rosso,7,17 January 2005
ur4022972,tt0359423,A Home at the End of the World,6,14 January 2005
ur4579206,tt0406661,Clementine,3,14 January 2005
ur2820293,tt0377607,Caught in the Headlights,2,16 January 2005
ur4093450,tt0406695,Dawn Anna,10,14 January 2005
ur4563466,tt0097636,Jönssonligan på Mallorca,7,13 January 2005
ur4541054,tt0357277,Elektra,10,16 January 2005
ur4598609,tt0084537,Private Contentment,10,16 January 2005
ur4593624,tt0397742,Yeh Vaada Raha,10,16 January 2005
ur2572470,tt0384369,Napola - Elite für den Führer,9,13 January 2005
ur4576026,tt0180093,Requiem for a Dream,10,13 January 2005
ur4226967,tt0093491,Mankillers,8,13 January 2005
ur3849267,tt0433341,Bell Witch Haunting,10,13 January 2005
ur3112807,tt0283960,Boys to Men,8,13 January 2005
ur4582520,tt0407798,Siren,9,14 January 2005
ur4580446,tt0352418,Huutajat - Screaming Men,9,14 January 2005
ur4574979,tt0086723,Gostya iz budushchego,10,14 January 2005
ur3756587,tt0386064,Taegukgi hwinalrimyeo,10,14 January 2005
ur4584473,tt0130827,Lola rennt,9,14 January 2005
ur4029868,tt0337585,Bomb the System,1,14 January 2005
ur4585493,tt0111161,The Shawshank Redemption,10,15 January 2005
ur0102816,tt0082495,Halloween II,5,16 January 2005
ur1153918,tt0306734,Le divorce,1,17 January 2005
ur1132073,tt0095253,The Great Outdoors,10,14 January 2005
ur1132073,tt0239395,Cats & Dogs,10,14 January 2005
ur2403537,tt0077914,Martin,7,17 January 2005
ur3245009,tt0213847,Malèna,10,17 January 2005
ur3048655,tt0318627,Resident Evil: Apocalypse,2,17 January 2005
ur4259189,tt0356614,Foolproof,9,17 January 2005
ur3310554,tt0191664,Zatôichi abare tako,8,17 January 2005
ur1609079,tt0390123,In the Realms of the Unreal,8,17 January 2005
ur2498532,tt0374474,13 Seconds,4,17 January 2005
ur2148701,tt0281686,Bubba Ho-Tep,2,17 January 2005
ur3810164,tt0374900,Napoleon Dynamite,7,17 January 2005
ur4599263,tt0267384,Confessions of an Ugly Stepsister,10,17 January 2005
ur1616928,tt0124718,He Got Game,10,17 January 2005
ur2257836,tt0029843,The Adventures of Robin Hood,5,17 January 2005
ur3876087,tt0331632,Scooby-Doo 2: Monsters Unleashed,7,14 January 2005
ur1307882,tt0114041,One Good Turn,9,16 January 2005
ur0102816,tt0101452,Bill & Ted's Bogus Journey,8,16 January 2005
ur2257836,tt0041838,Samson and Delilah,8,14 January 2005
ur0102816,tt0027964,Mickey's Rival,6,16 January 2005
ur3876087,tt0318627,Resident Evil: Apocalypse,8,14 January 2005
ur3876087,tt0308379,Honogurai mizu no soko kara,7,14 January 2005
ur3255500,tt0285335,The Amazing Race,10,14 January 2005
ur2257836,tt0067824,Tang shan da xiong,10,14 January 2005
ur3810164,tt0119217,Good Will Hunting,10,17 January 2005
ur3652071,tt0277044,Inugami,8,17 January 2005
ur1609079,tt0026978,Seven Keys to Baldpate,3,17 January 2005
ur4537597,tt0061452,Casino Royale,3,17 January 2005
ur3613145,tt0391198,The Grudge,9,17 January 2005
ur4599289,tt0374900,Napoleon Dynamite,8,17 January 2005
ur4599320,tt0388367,Redemption: The Stan Tookie Williams Story,9,17 January 2005
ur1609079,tt0049213,Die Fischerin vom Bodensee,4,17 January 2005
ur4599346,tt0293508,The Phantom of the Opera,10,17 January 2005
ur1438509,tt0092337,Dekalog,10,17 January 2005
ur1966301,tt0366551,Harold & Kumar Go to White Castle,10,16 January 2005
ur3392227,tt0378770,Sister Lulu,6,16 January 2005
ur2950235,tt0077594,Game of Death,1,13 January 2005
ur1219578,tt0317202,Brocéliande,1,14 January 2005
ur1349462,tt0111001,The Road to Wellville,7,16 January 2005
ur0581842,tt0407708,Dai lo oi mei lai,5,13 January 2005
ur4145280,tt0028142,Private Number,7,15 January 2005
ur4494783,tt0337996,DysFunktional Family,10,15 January 2005
ur4304619,tt0347996,Sheng shi chuan shuo,10,15 January 2005
ur4584808,tt0365918,Westender,9,15 January 2005
ur4586001,tt0382747,Pilot,9,15 January 2005
ur4590035,tt0268695,The Time Machine,10,15 January 2005
ur4590094,tt0093232,Hunter's Blood,3,15 January 2005
ur4589749,tt0251736,House of 1000 Corpses,8,15 January 2005
ur3863525,tt0382011,Ghost Lake,5,15 January 2005
ur4519826,tt0300237,Nackt,4,15 January 2005
ur4386027,tt0059182,The Flicker,9,15 January 2005
ur2542078,tt0269355,Ian McKellen: Acting Shakespeare,10,15 January 2005
ur2378994,tt0318627,Resident Evil: Apocalypse,1,15 January 2005
ur0453068,tt0058888,Akahige,10,14 January 2005
ur0581842,tt0064122,Camille 2000,4,14 January 2005
ur0562732,tt0080487,Caddyshack,5,13 January 2005
ur0630861,tt0237431,Mainline Run,7,16 January 2005
ur0011762,tt0288045,The Medallion,4,14 January 2005
ur1741394,tt0061994,La morte ha fatto l'uovo,8,14 January 2005
ur0079773,tt0236677,Remo Williams: The Prophecy,1,16 January 2005
ur4592841,tt0180073,Quills,10,16 January 2005
ur3258561,tt0293508,The Phantom of the Opera,10,15 January 2005
ur4593073,tt0364986,Ben & Arthur,1,16 January 2005
ur4164148,tt0093779,The Princess Bride,10,16 January 2005
ur4592650,tt0346491,Alexander,1,16 January 2005
ur1609079,tt0137200,Rosen blühen auf dem Heidegrab,8,17 January 2005
ur3782782,tt0066146,The Night the Animals Talked,10,16 January 2005
ur4593649,tt0367360,Lives of the Saints,10,16 January 2005
ur4593525,tt0088335,Utsav,10,16 January 2005
ur4586706,tt0287978,Daredevil,9,16 January 2005
ur4587088,tt0131620,Tower of Terror,10,16 January 2005
ur4408496,tt0426568,Now You See It...,10,16 January 2005
ur4595618,tt0066603,Zatôichi to yôjinbô,8,16 January 2005
ur4577099,tt0268358,Hildegarde,1,16 January 2005
ur4350407,tt0057155,Horror,6,16 January 2005
ur4598161,tt0327660,Lung do kei yuen,8,16 January 2005
ur4598499,tt0082162,Chashme Buddoor,10,16 January 2005
ur4598741,tt0374262,Tamala 2010: A Punk Cat in Space,8,16 January 2005
ur2488512,tt0343660,50 First Dates,6,17 January 2005
ur4599455,tt0272020,The Last Castle,7,17 January 2005
ur4202526,tt0178145,Joan of Arc,10,17 January 2005
ur1117092,tt0383694,Vera Drake,9,17 January 2005
ur4106085,tt0120381,True Heart,1,17 January 2005
ur1590118,tt0293508,The Phantom of the Opera,4,14 January 2005
ur4580206,tt0337910,Camp Slaughter,1,14 January 2005
ur1556514,tt0405159,Million Dollar Baby,9,14 January 2005
ur4247818,tt0385267,In Good Company,9,14 January 2005
ur4038454,tt0093058,Full Metal Jacket,9,14 January 2005
ur2307758,tt0080850,He Knows You're Alone,8,14 January 2005
ur1495662,tt0036384,Stage Door Canteen,9,13 January 2005
ur4598493,tt0087272,Flight 90: Disaster on the Potomac,6,16 January 2005
ur1418745,tt0410006,Gefangen,1,13 January 2005
ur2436779,tt0390123,In the Realms of the Unreal,2,13 January 2005
ur0317399,tt0362269,Kinsey,8,13 January 2005
ur1609079,tt0017229,The Old Soak,5,17 January 2005
ur4453277,tt0122690,Ronin,10,17 January 2005
ur4599637,tt0337879,Blackball,9,17 January 2005
ur1070293,tt0011841,Way Down East,9,17 January 2005
ur0265830,tt0333766,Garden State,4,17 January 2005
ur4599634,tt0167456,Thunderbirds,7,17 January 2005
ur1162550,tt0319728,The Last Horror Movie,5,17 January 2005
ur0270501,tt0396537,Kaldaljós,5,13 January 2005
ur4456861,tt0108399,True Romance,5,13 January 2005
ur2414645,tt0307453,Shark Tale,8,13 January 2005
ur4578482,tt0051994,A Night to Remember,9,13 January 2005
ur4568607,tt0065377,Airport,10,13 January 2005
ur4548709,tt0327162,The Stepford Wives,4,13 January 2005
ur4289462,tt0065207,Where Eagles Dare,8,14 January 2005
ur4034373,tt0377713,Cube Zero,8,14 January 2005
ur4089686,tt0167260,The Lord of the Rings: The Return of the King,10,14 January 2005
ur1584873,tt0298148,Shrek 2,9,13 January 2005
ur2498887,tt0373074,Kung fu,10,14 January 2005
ur0139258,tt0061177,"What's Up, Tiger Lily?",5,14 January 2005
ur2721657,tt0046186,Phantom from Space,6,15 January 2005
ur3292726,tt0280477,Better Luck Tomorrow,10,15 January 2005
ur2854818,tt0308152,Dead End,7,15 January 2005
ur1590118,tt0299977,Ying xiong,8,15 January 2005
ur1609079,tt0070916,"Wicked, Wicked",2,15 January 2005
ur3664384,tt0099727,Hamlet,7,14 January 2005
ur4437600,tt0389997,Fantom kiler 2,1,14 January 2005
ur3329978,tt0087354,Grace Quigley,4,14 January 2005
ur0020737,tt0054315,Ski Troop Attack,2,14 January 2005
ur3664384,tt0080835,"Hamlet, Prince of Denmark",9,14 January 2005
ur4215990,tt0118884,Contact,4,14 January 2005
ur4080427,tt0367093,Starship Troopers 2: Hero of the Federation,7,15 January 2005
ur4575933,tt0110496,Mesmer,7,15 January 2005
ur2486745,tt0362270,The Life Aquatic with Steve Zissou,10,15 January 2005
ur2072443,tt0420549,Cinema Hong Kong: Kung Fu,8,14 January 2005
ur2250554,tt0301661,Corpses Are Forever,5,14 January 2005
ur2736980,tt0212338,Meet the Parents,2,15 January 2005
ur4422567,tt0021040,Ladies of Leisure,6,15 January 2005
ur0083176,tt0112515,Black Day Blue Night,7,16 January 2005
ur1590118,tt0051630,Frankenstein 1970,6,16 January 2005
ur1691182,tt0385004,Shi mian mai fu,7,16 January 2005
ur2757768,tt0033760,Invisible Ghost,4,16 January 2005
ur4388461,tt0357277,Elektra,10,16 January 2005
ur4599693,tt0368447,The Village,10,17 January 2005
ur4195412,tt0315733,21 Grams,3,17 January 2005
ur4579346,tt0382011,Ghost Lake,1,17 January 2005
ur4599701,tt0329691,Torque,1,17 January 2005
ur4599736,tt0349683,King Arthur,1,17 January 2005
ur4599634,tt0362227,The Terminal,1,17 January 2005
ur2697782,tt0093638,No Man's Land,10,17 January 2005
ur4453277,tt0065207,Where Eagles Dare,10,17 January 2005
ur2382545,tt0071882,My Pleasure Is My Business,2,15 January 2005
ur0144911,tt0368647,Cirque du Soleil: Varekai,9,15 January 2005
ur4579671,tt0368891,National Treasure,8,15 January 2005
ur3923531,tt0119553,Little Shots of Happiness,2,15 January 2005
ur1942003,tt0068154,... continuavano a chiamarlo Trinità,10,15 January 2005
ur3020296,tt0349903,Ocean's Twelve,8,16 January 2005
ur4598019,tt0045464,"The 5,000 Fingers of Dr. T.",8,16 January 2005
ur0581842,tt0100403,Predator 2,4,14 January 2005
ur0581842,tt0111037,Yeuk saat,9,14 January 2005
ur4032597,tt0021228,Paid,3,14 January 2005
ur3929468,tt0385004,Shi mian mai fu,1,16 January 2005
ur4597518,tt0266697,Kill Bill: Vol. 1,1,16 January 2005
ur2567136,tt0383694,Vera Drake,3,14 January 2005
ur4494779,tt0363473,Beyond the Sea,10,17 January 2005
ur3476292,tt0293508,The Phantom of the Opera,10,17 January 2005
ur2807479,tt0391198,The Grudge,7,17 January 2005
ur0375406,tt0320691,Underworld,1,17 January 2005
ur3100445,tt0325596,The I Inside,5,17 January 2005
ur2697782,tt0327554,Catwoman,1,17 January 2005
ur0272375,tt0327554,Catwoman,2,17 January 2005
ur1532177,tt0120804,Resident Evil,5,17 January 2005
ur0719526,tt0369339,Collateral,8,14 January 2005
ur2368601,tt0070907,Wenn jeder Tag ein Sonntag wär'...,2,14 January 2005
ur2225591,tt0426568,Now You See It...,10,14 January 2005
ur4424534,tt0040202,Call Northside 777,8,15 January 2005
ur4455719,tt0089371,Geung see sin sang,10,14 January 2005
ur2768634,tt0155975,Psycho,1,14 January 2005
ur4583623,tt0117594,Segurista,10,14 January 2005
ur2602986,tt0100403,Predator 2,6,15 January 2005
ur4599482,tt0310924,Crime Spree,8,17 January 2005
ur0538081,tt0331072,Criminal Ways,1,17 January 2005
ur0339781,tt0041767,Prince of Foxes,10,17 January 2005
ur1270838,tt0362227,The Terminal,8,17 January 2005
ur3692614,tt0314979,Battlestar Galactica,10,17 January 2005
ur4511378,tt0238668,A Torn Page of Glory,1,17 January 2005
ur0581842,tt0045888,House of Wax,6,15 January 2005
ur3158916,tt0082018,Amy & the Angel,8,15 January 2005
ur4586750,tt0253828,Tosun Pasa,10,15 January 2005
ur4037140,tt0422716,Mano po III: My Love,1,15 January 2005
ur4589108,tt0107561,Metamorphosis: The Alien Factor,1,15 January 2005
ur2855230,tt0359013,Blade: Trinity,2,15 January 2005
ur4589555,tt0420333,Yasmin,7,15 January 2005
ur0975530,tt0099817,Dark Angel,9,17 January 2005
ur4599975,tt0275491,La mala educación,1,17 January 2005
ur3757641,tt0309820,Luther,10,17 January 2005
ur0129231,tt0091064,The Fly,1,17 January 2005
ur4599992,tt0374900,Napoleon Dynamite,3,17 January 2005
ur0391152,tt0385004,Shi mian mai fu,7,17 January 2005
ur0391152,tt0303658,Andromedia,7,17 January 2005
ur2520140,tt0059263,The Heroes of Telemark,5,17 January 2005
ur4600087,tt0338751,The Aviator,5,17 January 2005
ur1771407,tt0203009,Moulin Rouge!,9,17 January 2005
ur4600146,tt0338751,The Aviator,10,17 January 2005
ur4598108,tt0106977,The Fugitive,8,17 January 2005
ur2472809,tt0293508,The Phantom of the Opera,9,17 January 2005
ur2951437,tt0116361,Freeway,8,15 January 2005
ur4545116,tt0368447,The Village,3,16 January 2005
ur4600113,tt0169547,American Beauty,10,17 January 2005
ur0643243,tt0300140,Lilja 4-ever,10,17 January 2005
ur1596502,tt0388141,Jack,9,17 January 2005
ur4600291,tt0109506,The Crow,10,17 January 2005
ur0935583,tt0332375,Saved!,5,17 January 2005
ur3086243,tt0068646,The Godfather,1,17 January 2005
ur3013984,tt0308644,Finding Neverland,10,17 January 2005
ur3980785,tt0319262,The Day After Tomorrow,3,17 January 2005
ur0935583,tt0366174,Anacondas: The Hunt for the Blood Orchid,5,17 January 2005
ur4600261,tt0108052,Schindler's List,10,17 January 2005
ur4471237,tt0337851,Baywatch: Hawaiian Wedding,3,17 January 2005
ur3989591,tt0290661,Hundstage,1,17 January 2005
ur1532177,tt0031055,The Arsenal Stadium Mystery,5,17 January 2005
ur4600417,tt0333766,Garden State,10,17 January 2005
ur2925313,tt0293508,The Phantom of the Opera,4,17 January 2005
ur3758007,tt0285728,Dahmer,9,17 January 2005
ur1607159,tt0108188,Sonachine,9,17 January 2005
ur3454768,tt0338135,Les invasions barbares,10,17 January 2005
ur1483883,tt0086675,The Box of Delights,10,17 January 2005
ur4597413,tt0040831,Squareheads of the Round Table,9,17 January 2005
ur0361658,tt0087130,DEFCON-4,6,17 January 2005
ur4600261,tt0081248,Le notti del terrore,6,17 January 2005
ur4598237,tt0426568,Now You See It...,5,16 January 2005
ur1609079,tt0019647,The Argyle Case,7,17 January 2005
ur1132073,tt0067148,Gojira tai Hedora,10,17 January 2005
ur0372357,tt0088847,The Breakfast Club,3,16 January 2005
ur1132073,tt0317740,The Italian Job,10,17 January 2005
ur4573074,tt0138340,Still Holding On: The Legend of Cadillac Jack,2,17 January 2005
ur0377695,tt0090057,Spookies,10,16 January 2005
ur0139258,tt0072913,Du bi quan wang da po xue di zi,10,16 January 2005
ur4038454,tt0217505,Gangs of New York,10,17 January 2005
ur1873026,tt0078239,Sgt. Pepper's Lonely Hearts Club Band,10,17 January 2005
ur4111911,tt0114369,Se7en,10,17 January 2005
ur3190596,tt0387564,Saw,10,17 January 2005
ur0361658,tt0082776,Ms .45,9,17 January 2005
ur2266402,tt0120086,The Second Civil War,10,17 January 2005
ur4600673,tt0346491,Alexander,9,17 January 2005
ur4303406,tt0086739,The Jewel in the Crown,8,16 January 2005
ur0331069,tt0049268,Glory,1,16 January 2005
ur4585295,tt0250069,Le sens des affaires,8,16 January 2005
ur3329978,tt0067881,The Trojan Women,10,16 January 2005
ur3550953,tt0439479,Brain Fix,10,16 January 2005
ur1316531,tt0338526,Van Helsing,3,16 January 2005
ur2609307,tt0304141,Harry Potter and the Prisoner of Azkaban,10,16 January 2005
ur3296273,tt0128292,Knoflíkári,7,16 January 2005
ur0637427,tt0416979,Meu Tio Matou um Cara,5,16 January 2005
ur3988956,tt0242445,Exit Wounds,9,16 January 2005
ur3615725,tt0089371,Geung see sin sang,9,17 January 2005
ur0056812,tt0027657,The Garden of Allah,9,17 January 2005
ur0265626,tt0357277,Elektra,4,17 January 2005
ur3749562,tt0368891,National Treasure,3,17 January 2005
ur0166205,tt0032871,One Million B.C.,6,17 January 2005
ur0361658,tt0103759,Bad Lieutenant,9,17 January 2005
ur4600814,tt0078480,Watership Down,9,17 January 2005
ur2530972,tt0311648,Pieces of April,9,17 January 2005
ur0361658,tt0106452,Body Snatchers,8,17 January 2005
ur4600858,tt0044706,High Noon,7,17 January 2005
ur0761511,tt0333766,Garden State,9,17 January 2005
ur0166205,tt0075931,Demon Seed,5,17 January 2005
ur2530972,tt0165832,Interstate 60: Episodes of the Road,8,17 January 2005
ur2530972,tt0315521,Drop Dead Roses,1,17 January 2005
ur0166205,tt0041207,The Bribe,9,17 January 2005
ur4600927,tt0376541,Closer,6,17 January 2005
ur1988587,tt0363163,Der Untergang,10,17 January 2005
ur0296601,tt0260780,Carmen by Georges Bizet,8,17 January 2005
ur2630196,tt0057226,The Kiss of the Vampire,9,17 January 2005
ur0270791,tt0304141,Harry Potter and the Prisoner of Azkaban,6,17 January 2005
ur4600657,tt0306734,Le divorce,3,17 January 2005
ur0491610,tt0383694,Vera Drake,8,17 January 2005
ur0491610,tt0048641,Sommarnattens leende,10,17 January 2005
ur3698433,tt0372588,Team America: World Police,9,17 January 2005
ur4121933,tt0338013,Eternal Sunshine of the Spotless Mind,1,17 January 2005
ur0624744,tt0276919,Dogville,1,17 January 2005
ur0166205,tt0082910,Piranha Part Two: The Spawning,3,17 January 2005
ur3533038,tt0149367,Where the Money Is,5,17 January 2005
ur4600261,tt0106308,Army of Darkness,10,17 January 2005
ur4124904,tt0349903,Ocean's Twelve,8,17 January 2005
ur4601257,tt0076138,Heroes,7,17 January 2005
ur3206345,tt0293508,The Phantom of the Opera,10,17 January 2005
ur4494477,tt0375210,White Noise,6,17 January 2005
ur4601225,tt0120632,City of Angels,10,17 January 2005
ur0272563,tt0056172,Lawrence of Arabia,10,17 January 2005
ur4585933,tt0409999,Gargoyle,1,17 January 2005
ur2362867,tt0058530,Robinson Crusoe on Mars,6,17 January 2005
ur1397337,tt0287717,Spy Kids 2: Island of Lost Dreams,10,17 January 2005
